A,B,C,Total
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,1
0.0,0.6666666666666666,0.3333333333333333,3
nan,nan,nan,nan
nan,nan,nan,nan
